id,map_id,db_id,prefecture_id,prefecture_en,prefecture_jp,area_en,area_jp,area_furigana,type_en,type_jp,population
1123,18090,20215,20,Nagano,長野県,Shiojiri,塩尻市,しおじりし,Shi,市,67670.0
1124,18091,20206,20,Nagano,長野県,Suwa,諏訪市,すわし,Shi,市,51200.0
1125,18092,20207,20,Nagano,長野県,Suzaka,須坂市,すざかし,Shi,市,52168.0
1126,18093,20415,20,Nagano,長野県,Takagi,喬木村,たかぎむら,Mura,村,6692.0
1127,18094,20403,20,Nagano,長野県,Takamori,高森町,たかもりまち,Machi,町,13216.0
1128,18095,20543,20,Nagano,長野県,Takayama,高山村,たかやまむら,Mura,村,7563.0
1129,18096,20324,20,Nagano,長野県,Tateshina,立科町,たてしなまち,Machi,町,7707.0
1130,18097,20382,20,Nagano,長野県,Tatsuno,辰野町,たつのまち,Machi,町,20909.0
1131,18098,20413,20,Nagano,長野県,Tenryu,天龍村,てんりゅうむら,Mura,村,1657.0
1132,18099,20219,20,Nagano,長野県,Tomi,東御市,とうみし,Shi,市,30696.0
1133,18100,-1,20,Nagano,長野県,Toyooka,豊丘村,とよおかむら,Machi,町,6819.0
1134,18101,20203,20,Nagano,長野県,Ueda,上田市,うえだし,Shi,市,159597.0
1135,18102,20482,20,Nagano,長野県,Matsukawa,松川村,まつかわむら,Mura,村,10093.0
1136,18104,20412,20,Nagano,長野県,Urugi,売木村,うるぎむら,Mura,村,656.0
1137,18105,20450,20,Nagano,長野県,Yamagata,山形村,やまがたむら,Mura,村,8425.0
1138,18106,20561,20,Nagano,長野県,Yamanouchi,山ノ内町,やまのうちまち,Machi,町,13678.0
1139,18107,20414,20,Nagano,長野県,Yasuoka,泰阜村,やすおかむら,Mura,村,1910.0
1140,18109,42211,42,Nagasaki,長崎県,Goto,五島市,ごとうし,Shi,市,40622.0
1141,18110,42323,42,Nagasaki,長崎県,Hasami,波佐見町,はさみちょう,Machi,町,15227.0
1142,18111,42321,42,Nagasaki,長崎県,Higashisonogi,東彼杵町,ひがしそのぎちょう,Machi,町,8903.0
1143,18112,42207,42,Nagasaki,長崎県,Hirado,平戸市,ひらどし,Shi,市,34905.0
1144,18113,42210,42,Nagasaki,長崎県,Iki,壱岐市,いきし,Shi,市,29377.0
1145,18114,42204,42,Nagasaki,長崎県,Isahaya,諫早市,いさはやし,Shi,市,140752.0
1146,18115,42322,42,Nagasaki,長崎県,Kawatana,川棚町,かわたなちょう,Machi,町,14651.0
1147,18116,42208,42,Nagasaki,長崎県,Matsuura,松浦市,まつうらし,Shi,市,25145.0
1148,18117,42214,42,Nagasaki,長崎県,Minamishimabara,南島原市,みなみしまばらし,Shi,市,50363.0
1149,18118,42201,42,Nagasaki,長崎県,Nagasaki,長崎市,ながさきし,Shi,市,443766.0
1150,18119,42307,42,Nagasaki,長崎県,Nagayo,長与町,ながよちょう,Machi,町,42535.0
1151,18120,42383,42,Nagasaki,長崎県,Ojika,小値賀町,おぢかちょう,Machi,町,2849.0
1152,18121,42205,42,Nagasaki,長崎県,Omura,大村市,おおむらし,Shi,市,90517.0
1153,18122,42212,42,Nagasaki,長崎県,Saikai,西海市,さいかいし,Shi,市,31176.0
1154,18134,-1,29,Nara,奈良県,Gose,御所市,ごせし,Machi,町,30287.0
1155,18135,29342,29,Nara,奈良県,Heguri,平群町,へぐりちょう,Machi,町,19727.0
1156,18136,29453,29,Nara,奈良県,Higashiyoshino,東吉野村,ひがしよしのむら,Mura,村,2143.0
1157,18137,29344,29,Nara,奈良県,Ikaruga,斑鳩町,いかるがちょう,Machi,町,27734.0
1158,18138,29209,29,Nara,奈良県,Ikoma,生駒市,いこまし,Shi,市,118113.0
1159,18139,29451,29,Nara,奈良県,Kamikitayama,上北山村,かみきたやまむら,Mura,村,683.0
1160,18140,29424,29,Nara,奈良県,Kanmaki,上牧町,かんまきちょう,Machi,町,23728.0
1161,18141,29210,29,Nara,奈良県,Kashiba,香芝市,かしばし,Shi,市,75227.0
1162,18142,29205,29,Nara,奈良県,Kashihara,橿原市,かしはらし,Shi,市,125605.0
1163,18143,29211,29,Nara,奈良県,Katsuragi,葛城市,かつらぎし,Shi,市,35859.0
1164,18144,29427,29,Nara,奈良県,Kawai,河合町,かわいちょう,Machi,町,18531.0
1165,18145,29452,29,Nara,奈良県,Kawakami,川上村,かわかみむら,Mura,村,1643.0
1166,18146,29361,29,Nara,奈良県,Kawanishi,川西町,かわにしちょう,Machi,町,8653.0
1167,18147,29426,29,Nara,奈良県,Koryo,広陵町,こうりょうちょう,Machi,町,33070.0
1168,18148,29444,29,Nara,奈良県,Kurotaki,黒滝村,くろたきむら,Mura,村,840.0
1169,18149,29386,29,Nara,奈良県,Mitsue,御杖村,みつえむら,Mura,村,2102.0
1170,18150,29362,29,Nara,奈良県,Miyake,三宅町,みやけちょう,Machi,町,7440.0
1171,18151,29201,29,Nara,奈良県,Nara,奈良市,ならし,Shi,市,366591.0
1172,18152,29447,29,Nara,奈良県,Nosegawa,野迫川村,のせがわむら,Mura,村,524.0
1173,18153,29425,29,Nara,奈良県,Oji,王寺町,おうじちょう,Machi,町,22182.0
1174,18154,29442,29,Nara,奈良県,Oyodo,大淀町,おおよどちょう,Machi,町,19176.0
1175,18155,29206,29,Nara,奈良県,Sakurai,桜井市,さくらいし,Shi,市,60146.0
1176,18156,29343,29,Nara,奈良県,Sango,三郷町,さんごうちょう,Machi,町,23440.0
1177,18157,29443,29,Nara,奈良県,Shimoichi,下市町,しもいちちょう,Machi,町,7020.0
1178,18158,29450,29,Nara,奈良県,Shimokitayama,下北山村,しもきたやまむら,Mura,村,1039.0
1179,18159,29385,29,Nara,奈良県,Soni,曽爾村,そにむら,Mura,村,1895.0
1180,18160,29401,29,Nara,奈良県,Takatori,高取町,たかとりちょう,Machi,町,7657.0
1181,18161,29363,29,Nara,奈良県,Tawaramoto,田原本町,たわらもとちょう,Machi,町,32121.0
1182,18162,29446,29,Nara,奈良県,Tenkawa,天川村,てんかわむら,Mura,村,1572.0
1183,18163,29204,29,Nara,奈良県,Tenri,天理市,てんりし,Shi,市,69178.0
1184,18164,29449,29,Nara,奈良県,Totsukawa,十津川村,とつかわむら,Mura,村,4107.0
1185,18165,29212,29,Nara,奈良県,Uda,宇陀市,うだし,Shi,市,34227.0
1186,18166,29203,29,Nara,奈良県,Yamatokoriyama,大和郡山市,やまとこおりやまし,Shi,市,89023.0
1187,18167,29202,29,Nara,奈良県,Yamatotakada,大和高田市,やまとたかだし,Shi,市,68451.0
1188,18168,-1,29,Nara,奈良県,Yamazoe,山添村,やまぞえむら,Machi,町,4107.0
1189,18169,29441,29,Nara,奈良県,Yoshino,吉野町,よしのちょう,Machi,町,8642.0
1190,18170,15385,15,Niigata,新潟県,Aga,阿賀町,あがまち,Machi,町,13303.0
1191,18171,15223,15,Niigata,新潟県,Agano,阿賀野市,あがのし,Shi,市,45560.0
1192,18172,-1,15,Niigata,新潟県,Awashimaura,粟島浦村,あわしまうらむら,Machi,町,366.0
1193,18173,15218,15,Niigata,新潟県,Gosen,五泉市,ごせんし,Shi,市,54550.0
1194,18174,15216,15,Niigata,新潟県,Itoigawa,糸魚川市,いといがわし,Shi,市,47702.0
1195,18175,15405,15,Niigata,新潟県,Izumozaki,出雲崎町,いずもざきまち,Machi,町,4907.0
1196,18176,15222,15,Niigata,新潟県,Joetsu,上越市,じょうえつし,Shi,市,203899.0
1197,18177,15209,15,Niigata,新潟県,Kamo,加茂市,かもし,Shi,市,29762.0
1198,18178,15504,15,Niigata,新潟県,Kariwa,刈羽村,かりわむら,Mura,村,4800.0
1199,18179,15205,15,Niigata,新潟県,Kashiwazaki,柏崎市,かしわざきし,Shi,市,91451.0
1200,18180,15202,15,Niigata,新潟県,Nagaoka,長岡市,ながおかし,Shi,市,282674.0
1201,18181,15226,15,Niigata,新潟県,Minamiuonuma,南魚沼市,みなみうおぬまし,Shi,市,61624.0
1202,18182,15211,15,Niigata,新潟県,Mitsuke,見附市,みつけし,Shi,市,41862.0
1203,18183,15212,15,Niigata,新潟県,Murakami,村上市,むらかみし,Shi,市,66427.0
1204,18184,15217,15,Niigata,新潟県,Myoko,妙高市,みょうこうし,Shi,市,35457.0
1205,18186,15100,15,Niigata,新潟県,Niigata,新潟市,にいがたし,Shi,市,811901.0
1206,18187,15208,15,Niigata,新潟県,Ojiya,小千谷市,おぢやし,Shi,市,38600.0
1207,18188,15224,15,Niigata,新潟県,Sado,佐渡市,さどし,Shi,市,62727.0
1208,18189,15204,15,Niigata,新潟県,Sanjo,三条市,さんじょうし,Shi,市,102292.0
1209,18190,15307,15,Niigata,新潟県,Seiro,聖籠町,せいろうまち,Machi,町,13724.0
1210,18191,15581,15,Niigata,新潟県,Sekikawa,関川村,せきかわむら,Mura,村,6438.0
1211,18192,15206,15,Niigata,新潟県,Shibata,新発田市,しばたし,Shi,市,101202.0
1212,18193,15361,15,Niigata,新潟県,Tagami,田上町,たがみまち,Machi,町,12791.0
1213,18194,15227,15,Niigata,新潟県,Tainai,胎内市,たいないし,Shi,市,31424.0
1214,18195,15210,15,Niigata,新潟県,Tokamachi,十日町市,とおかまちし,Shi,市,58911.0
1215,18196,15213,15,Niigata,新潟県,Tsubame,燕市,つばめし,Shi,市,81876.0
1216,18197,15482,15,Niigata,新潟県,Tsunan,津南町,つなんまち,Machi,町,10881.0
1217,18198,15225,15,Niigata,新潟県,Uonuma,魚沼市,うおぬまし,Shi,市,40361.0
1218,18199,15342,15,Niigata,新潟県,Yahiko,弥彦村,やひこむら,Mura,村,8582.0
1219,18200,15461,15,Niigata,新潟県,Yuzawa,湯沢町,ゆざわまち,Machi,町,8396.0
1220,18201,44202,44,Oita,大分県,Beppu,別府市,べっぷし,Shi,市,125385.0
1221,18202,44212,44,Oita,大分県,Bungo-ono,豊後大野市,ぶんごおおのし,Shi,市,39452.0
1222,18203,44209,44,Oita,大分県,Bungotakada,豊後高田市,ぶんごたかだし,Shi,市,23906.0
1223,18204,44341,44,Oita,大分県,Hiji,日出町,ひじまち,Machi,町,28221.0
1224,18205,44322,44,Oita,大分県,Himeshima,姫島村,ひめしまむら,Mura,村,2189.0
1225,18206,44204,44,Oita,大分県,Hita,日田市,ひたし,Shi,市,70940.0
1226,18207,44210,44,Oita,大分県,Kitsuki,杵築市,きつきし,Shi,市,32083.0
1227,18208,44461,44,Oita,大分県,Kokonoe,九重町,ここのえまち,Machi,町,10421.0
1228,18209,44214,44,Oita,大分県,Kunisaki,国東市,くにさきし,Shi,市,32002.0
1229,18210,44462,44,Oita,大分県,Kusu,玖珠町,くすまち,Machi,町,17054.0
1230,18211,44203,44,Oita,大分県,Nakatsu,中津市,なかつし,Shi,市,84312.0
1231,18212,44201,44,Oita,大分県,Oita,大分市,おおいたし,Shi,市,474094.0
1232,18213,44205,44,Oita,大分県,Saiki,佐伯市,さいきし,Shi,市,76951.0
1233,18214,44208,44,Oita,大分県,Taketa,竹田市,たけたし,Shi,市,24423.0
1234,18215,44207,44,Oita,大分県,Tsukumi,津久見市,つくみし,Shi,市,19917.0
1235,18216,44211,44,Oita,大分県,Usa,宇佐市,うさし,Shi,市,59008.0
1236,18217,44206,44,Oita,大分県,Usuki,臼杵市,うすきし,Shi,市,41469.0
1237,18218,44213,44,Oita,大分県,Yufu,由布市,ゆふし,Shi,市,34702.0
1238,18219,33213,33,Okayama,岡山県,Akaiwa,赤磐市,あかいわし,Shi,市,43458.0
1239,18220,33216,33,Okayama,岡山県,Asakuchi,浅口市,あさくちし,Shi,市,36114.0
1240,18221,33211,33,Okayama,岡山県,Bizen,備前市,びぜんし,Shi,市,37839.0
1241,18222,33423,33,Okayama,岡山県,Hayashima,早島町,はやしまちょう,Machi,町,12214.0
1242,18223,33207,33,Okayama,岡山県,Ibara,井原市,いばらし,Shi,市,43927.0
1243,18224,33606,33,Okayama,岡山県,Kagamino,鏡野町,かがみのちょう,Machi,町,13580.0
1244,18225,33205,33,Okayama,岡山県,Kasaoka,笠岡市,かさおかし,Shi,市,54225.0
1245,18226,33681,33,Okayama,岡山県,Kibichuo,吉備中央町,きびちゅうおうちょう,Machi,町,13033.0
1246,18227,33663,33,Okayama,岡山県,Kumenan,久米南町,くめなんちょう,Machi,町,5296.0
1247,18228,33202,33,Okayama,岡山県,Kurashiki,倉敷市,くらしきし,Shi,市,475513.0
1248,18229,33214,33,Okayama,岡山県,Maniwa,真庭市,まにわし,Shi,市,48964.0
1249,18230,33215,33,Okayama,岡山県,Mimasaka,美作市,みまさかし,Shi,市,30498.0
1250,18231,33666,33,Okayama,岡山県,Misaki,美咲町,みさきちょう,Machi,町,15642.0
1251,18232,33623,33,Okayama,岡山県,Nagi,奈義町,なぎちょう,Machi,町,6085.0
1252,18233,37364,37,Kagawa,香川県,Naoshima,直島町,なおしまちょう,Machi,町,3325.0
1253,18234,33210,33,Okayama,岡山県,Niimi,新見市,にいみし,Shi,市,33870.0
1254,18235,33643,33,Okayama,岡山県,Nishiawakura,西粟倉村,にしあわくらそん,Mura,村,1520.0
1255,18236,33100,33,Okayama,岡山県,Okayama,岡山市,おかやまし,Shi,市,709584.0
1256,18237,33445,33,Okayama,岡山県,Satosho,里庄町,さとしょうちょう,Machi,町,10916.0
1257,18238,33212,33,Okayama,岡山県,Setouchi,瀬戸内市,せとうちし,Shi,市,37852.0
1258,18239,33586,33,Okayama,岡山県,Shinjo,新庄村,しんじょうそん,Mura,村,957.0
1259,18240,37324,37,Kagawa,香川県,Shodoshima,小豆島町,しょうどしまちょう,Machi,町,16152.0
1260,18241,33622,33,Okayama,岡山県,Shoo,勝央町,しょうおうちょう,Machi,町,11195.0
1261,18242,33208,33,Okayama,岡山県,Soja,総社市,そうじゃし,Shi,市,66201.0
1262,18243,33209,33,Okayama,岡山県,Takahashi,高梁市,たかはしし,Shi,市,34963.0
1263,18244,33204,33,Okayama,岡山県,Tamano,玉野市,たまのし,Shi,市,64588.0
1264,18245,37322,37,Kagawa,香川県,Tonosho,土庄町,とのしょうちょう,Machi,町,15123.0
1265,18246,33203,33,Okayama,岡山県,Tsuyama,津山市,つやまし,Shi,市,106788.0
1266,18247,33346,33,Okayama,岡山県,Wake,和気町,わけちょう,Machi,町,15362.0
1267,18248,33461,33,Okayama,岡山県,Yakage,矢掛町,やかげちょう,Machi,町,15092.0
1268,18249,47355,47,Okinawa,沖縄県,Aguni,粟国村,あぐにそん,Mura,村,863.0
1269,18250,47326,47,Okinawa,沖縄県,Chatan,北谷町,ちゃたんちょう,Machi,町,27264.0
1270,18251,47205,47,Okinawa,沖縄県,Ginowan,宜野湾市,ぎのわんし,Shi,市,91928.0
1271,18252,47313,47,Okinawa,沖縄県,Ginoza,宜野座村,ぎのざそん,Mura,村,5331.0
1272,18253,47350,47,Okinawa,沖縄県,Haebaru,南風原町,はえばるちょう,Machi,町,35244.0
1273,18254,47303,47,Okinawa,沖縄県,Higashi,東村,ひがしそん,Mura,村,1794.0
1274,18255,47315,47,Okinawa,沖縄県,Ie,伊江村,いえそん,Mura,村,4737.0
1275,18256,47359,47,Okinawa,沖縄県,Iheya,伊平屋村,いへやそん,Mura,村,1385.0
1276,18257,47207,47,Okinawa,沖縄県,Ishigaki,石垣市,いしがきし,Shi,市,46922.0
1277,18258,47210,47,Okinawa,沖縄県,Itoman,糸満市,いとまんし,Shi,市,57320.0
1278,18259,47360,47,Okinawa,沖縄県,Izena,伊是名村,いぜなそん,Mura,村,1589.0
1279,18260,47325,47,Okinawa,沖縄県,Kadena,嘉手納町,かでなちょう,Machi,町,13827.0
1280,18261,47314,47,Okinawa,沖縄県,Kin,金武町,きんちょう,Machi,町,11066.0
1281,18262,47327,47,Okinawa,沖縄県,Kitanakagusuku,北中城村,きたなかぐすくそん,Mura,村,15951.0
1282,18263,47361,47,Okinawa,沖縄県,Kumejima,久米島町,くめじまちょう,Machi,町,8519.0
1283,18264,47301,47,Okinawa,沖縄県,Kunigami,国頭村,くにがみそん,Mura,村,5188.0
1284,18265,-1,47,Okinawa,沖縄県,Minami,南大東村,みなみだいとうそん,Machi,町,1442.0
1285,18266,47214,47,Okinawa,沖縄県,Miyakojima,宮古島市,みやこじまし,Shi,市,52039.0
1286,18267,47308,47,Okinawa,沖縄県,Motobu,本部町,もとぶちょう,Machi,町,13870.0
1287,18268,47209,47,Okinawa,沖縄県,Nago,名護市,なごし,Shi,市,60231.0
1288,18269,47201,47,Okinawa,沖縄県,Naha,那覇市,なはし,Shi,市,315954.0
1289,18270,47328,47,Okinawa,沖縄県,Nakagusuku,中城村,なかぐすくそん,Mura,村,17680.0
1290,18271,47306,47,Okinawa,沖縄県,Nakijin,今帰仁村,なきじんそん,Mura,村,9257.0
1291,18272,47215,47,Okinawa,沖縄県,Nanjo,南城市,なんじょうし,Shi,市,39758.0
1292,18273,47329,47,Okinawa,沖縄県,Nishihara,西原町,にしはらちょう,Machi,町,34766.0
1293,18274,47302,47,Okinawa,沖縄県,Ogimi,大宜味村,おおぎみそん,Mura,村,3221.0
1294,18275,47211,47,Okinawa,沖縄県,Okinawa,沖縄市,おきなわし,Shi,市,130249.0
1295,18276,47311,47,Okinawa,沖縄県,Onna,恩納村,おんなそん,Mura,村,10144.0
1296,18277,47381,47,Okinawa,沖縄県,Taketomi,竹富町,たけとみちょう,Machi,町,3859.0
1297,18278,47375,47,Okinawa,沖縄県,Tarama,多良間村,たらまそん,Mura,村,1231.0
1298,18279,47353,47,Okinawa,沖縄県,Tokashiki,渡嘉敷村,とかしきそん,Mura,村,760.0
1299,18280,47212,47,Okinawa,沖縄県,Tomigusuku,豊見城市,とみぐすくし,Shi,市,57261.0
1300,18281,-1,47,Okinawa,沖縄県,Tonaki,渡名喜村,となきそん,Machi,町,452.0
1301,18284,47208,47,Okinawa,沖縄県,Urasoe,浦添市,うらそえし,Shi,市,110351.0
1302,18285,47213,47,Okinawa,沖縄県,Uruma,うるま市,うるまし,Shi,市,116979.0
1303,18286,47362,47,Okinawa,沖縄県,Yaese,八重瀬町,やえせちょう,Machi,町,26681.0
1304,18287,47324,47,Okinawa,沖縄県,Yomitan,読谷村,よみたんそん,Mura,村,38200.0
1305,18288,47348,47,Okinawa,沖縄県,Yonabaru,与那原町,よなばるちょう,Machi,町,16318.0
1306,18289,47382,47,Okinawa,沖縄県,Yonaguni,与那国町,よなぐにちょう,Machi,町,1657.0
1307,18290,47354,47,Okinawa,沖縄県,Zamami,座間味村,ざまみそん,Mura,村,865.0
1308,18291,27383,27,Osaka,大阪府,Chihayaakasaka,千早赤阪村,ちはやあかさかむら,Mura,村,6015.0
1309,18292,27218,27,Osaka,大阪府,Daito,大東市,だいとうし,Shi,市,127534.0
1310,18293,27226,27,Osaka,大阪府,Fujiidera,藤井寺市,ふじいでらし,Shi,市,66165.0
1311,18294,27222,27,Osaka,大阪府,Habikino,羽曳野市,はびきのし,Shi,市,117681.0
1312,18295,27232,27,Osaka,大阪府,Hannan,阪南市,はんなんし,Shi,市,56646.0
1313,18296,27227,27,Osaka,大阪府,Higashiosaka,東大阪市,ひがしおおさかし,Shi,市,509533.0
1314,18297,27210,27,Osaka,大阪府,Hirakata,枚方市,ひらかたし,Shi,市,407978.0
1315,18298,27211,27,Osaka,大阪府,Ibaraki,茨木市,いばらきし,Shi,市,274822.0
1316,18299,27204,27,Osaka,大阪府,Ikeda,池田市,いけだし,Shi,市,104229.0
1317,18300,27219,27,Osaka,大阪府,Izumi,和泉市,いずみし,Shi,市,184988.0
1318,18312,-1,27,Osaka,大阪府,Minoo,箕面市,みのおし,Shi,市,129895.0
1319,18313,27366,27,Osaka,大阪府,Misaki,岬町,みさきちょう,Machi,町,17504.0
1320,18314,27209,27,Osaka,大阪府,Moriguchi,守口市,もりぐちし,Shi,市,146697.0
1321,18315,27215,27,Osaka,大阪府,Neyagawa,寝屋川市,ねやがわし,Shi,市,238204.0
1322,18316,27322,27,Osaka,大阪府,Nose,能勢町,のせちょう,Machi,町,11650.0
1323,18317,27100,27,Osaka,大阪府,Osaka,大阪市,おおさかし,Shi,市,2665314.0
1324,18318,27231,27,Osaka,大阪府,Osakasayama,大阪狭山市,おおさかさやまし,Shi,市,58227.0
1325,18319,27140,27,Osaka,大阪府,Sakai,堺市,さかいし,Shi,市,841966.0
1326,18320,27228,27,Osaka,大阪府,Sennan,泉南市,せんなんし,Shi,市,64403.0
1327,18321,27224,27,Osaka,大阪府,Settsu,摂津市,せっつし,Shi,市,83720.0
1328,18322,27229,27,Osaka,大阪府,Shijonawate,四條畷市,しじょうなわてし,Shi,市,57554.0
1329,18323,27301,27,Osaka,大阪府,Shimamoto,島本町,しまもとちょう,Machi,町,28935.0
1330,18324,27205,27,Osaka,大阪府,Suita,吹田市,すいたし,Shi,市,355798.0
1331,18325,27341,27,Osaka,大阪府,Tadaoka,忠岡町,ただおかちょう,Machi,町,18149.0
1332,18326,27381,27,Osaka,大阪府,Taishi,太子町,たいしちょう,Machi,町,14220.0
1333,18327,27362,27,Osaka,大阪府,Tajiri,田尻町,たじりちょう,Machi,町,8085.0
1334,18328,27225,27,Osaka,大阪府,Takaishi,高石市,たかいしし,Shi,市,59572.0
1335,18329,27207,27,Osaka,大阪府,Takatsuki,高槻市,たかつきし,Shi,市,357359.0
1336,18330,27214,27,Osaka,大阪府,Tondabayashi,富田林市,とんだばやしし,Shi,市,119576.0
1337,18331,27203,27,Osaka,大阪府,Toyonaka,豊中市,とよなかし,Shi,市,389341.0
1338,18332,27321,27,Osaka,大阪府,Toyono,豊能町,とよのちょう,Machi,町,21989.0
1339,18333,27212,27,Osaka,大阪府,Yao,八尾市,やおし,Shi,市,271460.0
1340,18334,41401,41,Saga,佐賀県,Arita,有田町,ありたちょう,Machi,町,20929.0
1341,18335,41387,41,Saga,佐賀県,Genkai,玄海町,げんかいちょう,Machi,町,6379.0
1342,18336,41205,41,Saga,佐賀県,Imari,伊万里市,いまりし,Shi,市,57161.0
1343,18337,41345,41,Saga,佐賀県,Kamimine,上峰町,かみみねちょう,Machi,町,9224.0
1344,18338,41210,41,Saga,佐賀県,Kanzaki,神埼市,かんざきし,Shi,市,32899.0
1345,18339,41202,41,Saga,佐賀県,Karatsu,唐津市,からつし,Shi,市,126926.0
1346,18340,41207,41,Saga,佐賀県,Kashima,鹿島市,かしまし,Shi,市,30720.0
1347,18341,41341,41,Saga,佐賀県,Kiyama,基山町,きやまちょう,Machi,町,17837.0
1348,18342,41424,41,Saga,佐賀県,Kohoku,江北町,こうほくまち,Machi,町,9515.0
1349,18343,41346,41,Saga,佐賀県,Miyaki,みやき町,みやきちょう,Machi,町,26175.0
1350,18344,41208,41,Saga,佐賀県,Ogi,小城市,おぎし,Shi,市,45133.0
1351,18345,41423,41,Saga,佐賀県,Omachi,大町町,おおまちちょう,Machi,町,7369.0
1352,18346,41201,41,Saga,佐賀県,Saga,佐賀市,さがし,Shi,市,237506.0
1353,18347,41425,41,Saga,佐賀県,Shiroishi,白石町,しろいしちょう,Machi,町,25607.0
1354,18348,41206,41,Saga,佐賀県,Takeo,武雄市,たけおし,Shi,市,50699.0
1355,18349,41204,41,Saga,佐賀県,Taku,多久市,たくし,Shi,市,21404.0
1356,18350,41441,41,Saga,佐賀県,Tara,太良町,たらちょう,Machi,町,9842.0
1357,18351,41203,41,Saga,佐賀県,Tosu,鳥栖市,とすし,Shi,市,69074.0
1358,18352,41209,41,Saga,佐賀県,Ureshino,嬉野市,うれしのし,Shi,市,28984.0
1359,18353,41327,41,Saga,佐賀県,Yoshinogari,吉野ヶ里町,よしのがりちょう,Machi,町,16405.0
1360,18354,11219,11,Saitama,埼玉県,Ageo,上尾市,あげおし,Shi,市,223926.0
1361,18355,11227,11,Saitama,埼玉県,Asaka,朝霞市,あさかし,Shi,市,129691.0
1362,18356,11207,11,Saitama,埼玉県,Chichibu,秩父市,ちちぶし,Shi,市,66955.0
1363,18357,11235,11,Saitama,埼玉県,Fujimi,富士見市,ふじみし,Shi,市,106736.0
1364,18358,11245,11,Saitama,埼玉県,Fujimino,ふじみ野市,ふじみのし,Shi,市,105695.0
1365,18359,11218,11,Saitama,埼玉県,Fukaya,深谷市,ふかやし,Shi,市,144618.0
1366,18360,11206,11,Saitama,埼玉県,Gyoda,行田市,ぎょうだし,Shi,市,85786.0
1367,18361,11209,11,Saitama,埼玉県,Hanno,飯能市,はんのうし,Shi,市,83549.0
1368,18362,11216,11,Saitama,埼玉県,Hanyu,羽生市,はにゅうし,Shi,市,56204.0
1369,18363,11238,11,Saitama,埼玉県,Hasuda,蓮田市,はすだし,Shi,市,63309.0
1370,18364,11203,11,Saitama,埼玉県,Kawaguchi,川口市,かわぐちし,Shi,市,561506.0
1371,18365,11348,11,Saitama,埼玉県,Hatoyama,鳩山町,はとやままち,Machi,町,15305.0
1372,18366,11242,11,Saitama,埼玉県,Hidaka,日高市,ひだかし,Shi,市,57473.0
1373,18367,-1,11,Saitama,埼玉県,Higashichichibu,東秩父村,ひがしちちぶむら,Machi,町,3348.0
1374,18368,11212,11,Saitama,埼玉県,Higashimatsuyama,東松山市,ひがしまつやまし,Shi,市,90099.0
1375,18369,11211,11,Saitama,埼玉県,Honjo,本庄市,ほんじょうし,Shi,市,81889.0
1376,18370,11301,11,Saitama,埼玉県,Ina,伊奈町,いなまち,Machi,町,42494.0
1377,18371,11225,11,Saitama,埼玉県,Iruma,入間市,いるまし,Shi,市,149872.0
1378,18372,11383,11,Saitama,埼玉県,Kamikawa,神川町,かみかわまち,Machi,町,14470.0
1379,18373,11385,11,Saitama,埼玉県,Kamisato,上里町,かみさとまち,Machi,町,30998.0
1380,18374,11214,11,Saitama,埼玉県,Kasukabe,春日部市,かすかべし,Shi,市,237171.0
1381,18375,11201,11,Saitama,埼玉県,Kawagoe,川越市,かわごえし,Shi,市,342670.0
1382,18377,11346,11,Saitama,埼玉県,Kawajima,川島町,かわじままち,Machi,町,22147.0
1383,18378,11210,11,Saitama,埼玉県,Kazo,加須市,かぞし,Shi,市,115002.0
1384,18381,11233,11,Saitama,埼玉県,Kitamoto,北本市,きたもとし,Shi,市,68888.0
1385,18382,11217,11,Saitama,埼玉県,Konosu,鴻巣市,こうのすし,Shi,市,119639.0
1386,18383,11222,11,Saitama,埼玉県,Koshigaya,越谷市,こしがやし,Shi,市,326313.0
1387,18384,11232,11,Saitama,埼玉県,Kuki,久喜市,くきし,Shi,市,154310.0
1388,18385,11202,11,Saitama,埼玉県,Kumagaya,熊谷市,くまがやし,Shi,市,203180.0
1389,18387,11465,11,Saitama,埼玉県,Matsubushi,松伏町,まつぶしまち,Machi,町,31153.0
1390,18388,11362,11,Saitama,埼玉県,Minano,皆野町,みなのまち,Machi,町,10888.0
1391,18389,11381,11,Saitama,埼玉県,Misato,美里町,みさとまち,Machi,町,11605.0
1392,18390,11237,11,Saitama,埼玉県,Misato,三郷市,みさとし,Shi,市,131415.0
1393,18391,11442,11,Saitama,埼玉県,Miyashiro,宮代町,みやしろまち,Machi,町,33641.0
1394,18392,11324,11,Saitama,埼玉県,Miyoshi,三芳町,みよしまち,Machi,町,38706.0
1395,18393,11326,11,Saitama,埼玉県,Moroyama,毛呂山町,もろやままち,Machi,町,39054.0
1396,18394,11363,11,Saitama,埼玉県,Nagatoro,長瀞町,ながとろまち,Machi,町,7908.0
1397,18395,11341,11,Saitama,埼玉県,Namegawa,滑川町,なめがわまち,Machi,町,17323.0
1398,18396,11230,11,Saitama,埼玉県,Niiza,新座市,にいざし,Shi,市,158777.0
1399,18397,11365,11,Saitama,埼玉県,Ogano,小鹿野町,おがのまち,Machi,町,13436.0
